UserID,recording_date,day_name,month_name,day_of_month,day_of_recording,year,duration,duration_buckets,age_category,Channel2,converted_recording_time,Name,Surname,Gender,Race,Age,Province,Email,Social_Media_Handle
246335,1/7/2016 21:08,Thu,Jan,7,Weekday,2016,1899-12-31T00:08:52.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:08:52.000Z,Raymundo,Pascarella,Male,coloured,32,Western Cape,Raymundo 433@mail.com,@Raymundo 43
252969,1/15/2016 14:51,Fri,Jan,15,Weekday,2016,1899-12-31T00:00:54.000Z,Morning,Youth,Trace TV,1899-12-31T02:00:54.000Z,Royal,Arrieta,Male,coloured,18,Eastern Cape,Royal 171@yahoo.com,@Royal 17
257303,1/9/2016 14:26,Sat,Jan,9,Weekday,2016,1899-12-31T00:01:52.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:01:52.000Z,Jacinto,Zweifel,Male,coloured,25,Western Cape,Jacinto 251@yahoo.com,@Jacinto 25
257502,3/28/2016 17:44,Mon,Mar,28,Weekday,2016,1899-12-31T00:02:48.000Z,Morning,Youth,Trace TV,1899-12-31T02:02:48.000Z,Gretta,Mosser,Female,black,22,Limpopo,Gretta 481@yahoo.com,@Gretta 48
264705,3/28/2016 19:32,Mon,Mar,28,Weekday,2016,1899-12-31T00:02:46.000Z,Morning,Adult,Africa Magic,1899-12-31T02:02:46.000Z,Dia,Arrieta,Female,black,37,Mpumalanga,Dia 334@abcmail.com,@Dia 33
266766,1/30/2016 22:06,Sat,Jan,30,Weekday,2016,1899-12-31T00:08:41.000Z,Morning,Youth,Africa Magic,1899-12-31T02:08:41.000Z,Krysta,Mastrangelo,Female,black,29,Gauteng,Krysta 452@gmail.com,@Krysta 45
266792,3/3/2016 06:34,Thu,Mar,3,Weekday,2016,1899-12-31T00:01:58.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:01:58.000Z,Claud,Mcclaine,Male,coloured,28,Gauteng,Claud 344@abcmail.com,@Claud 34
268737,1/10/2016 20:15,Sun,Jan,10,Weekday,2016,1899-12-31T00:01:36.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:01:36.000Z,Wilburn,Mccown,Male,black,23,Gauteng,Wilburn 305@mailxyz.com,@Wilburn 30
273196,3/25/2016 7:19,Fri,Mar,25,Weekday,2016,1899-12-31T00:00:46.000Z,Morning,null,E! Entertainment,1899-12-31T02:00:46.000Z,None,None,Not Specified,None,0,None,Blanca 471@yahoo.com,None
273648,3/29/2016 7:02,Tue,Mar,29,Weekday,2016,1899-12-31T00:03:54.000Z,Morning,null,Africa Magic,1899-12-31T02:03:54.000Z,None,None,Not Specified,None,0,None,Zetta 132@gmail.com,None
273732,3/30/2016 17:10,Wed,Mar,30,Weekday,2016,1899-12-31T00:00:09.000Z,Morning,null,SawSee,1899-12-31T02:00:09.000Z,None,None,Not Specified,None,0,None,Irmgard 395@mailxyz.com,None
279464,3/29/2016 20:38,Tue,Mar,29,Weekday,2016,1899-12-31T00:01:04.000Z,Morning,null,SuperSport Blitz,1899-12-31T02:01:04.000Z,None,None,Not Specified,None,0,None,Eula 392@gmail.com,None
283746,3/25/2016 14:16,Fri,Mar,25,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,null,ICC Cricket World Cup 2011,1899-12-31T02:00:00.000Z,None,None,Not Specified,None,0,None,Iva 325@mailxyz.com,None
283970,3/19/2016 15:46,Sat,Mar,19,Weekday,2016,1899-12-31T00:04:28.000Z,Morning,null,Supersport Live Events,1899-12-31T02:04:28.000Z,None,None,Not Specified,None,0,None,Alissa 282@gmail.com,None
294092,1/14/2016 16:14,Thu,Jan,14,Weekday,2016,1899-12-31T00:00:54.000Z,Morning,null,Cartoon Network,1899-12-31T02:00:54.000Z,None,None,Not Specified,None,0,None,Lillian 141@yahoo.com,None
301011,1/8/2016 17:03,Fri,Jan,8,Weekday,2016,1899-12-31T00:01:08.000Z,Morning,Middle_Aged,SuperSport Blitz,1899-12-31T02:01:08.000Z,Robby,Caves,Male,black,47,North West,Robby 162@gmail.com,@Robby 16
302333,1/4/2016 06:04,Mon,Jan,4,Weekday,2016,1899-12-31T00:00:09.000Z,Morning,Youth,Trace TV,1899-12-31T02:00:09.000Z,Mellie,Creager,Female,black,22,Gauteng,Mellie 145@mailxyz.com,@Mellie 14
303194,1/8/2016 18:19,Fri,Jan,8,Weekday,2016,1899-12-31T00:04:04.000Z,Morning,null,SuperSport Blitz,1899-12-31T02:04:04.000Z,None,None,Not Specified,None,0,None,Meghann 242@gmail.com,None
304208,3/26/2016 17:18,Sat,Mar,26,Weekday,2016,1899-12-31T00:01:14.000Z,Morning,null,SuperSport Blitz,1899-12-31T02:01:14.000Z,None,None,Not Specified,None,0,None,Shandra 12@gmail.com,None
304349,1/16/2016 21:03,Sat,Jan,16,Weekday,2016,1899-12-31T00:05:21.000Z,Morning,null,Trace TV,1899-12-31T02:05:21.000Z,Valentine,Mcclaine,Male,None,0,None,Valentine 475@mailxyz.com,@Valentine 47
304977,1/6/2016 03:41,Wed,Jan,6,Weekday,2016,1899-12-31T00:01:00.000Z,Morning,Middle_Aged,Trace TV,1899-12-31T02:01:00.000Z,Desirae,Luthy,Female,black,45,Free State,Desirae 455@mailxyz.com,@Desirae 45
305730,1/5/2016 12:24,Tue,Jan,5,Weekday,2016,1899-12-31T00:16:16.000Z,Morning,Youth,Boomerang,1899-12-31T02:16:16.000Z,Mellie,Creager,Female,black,30,KwaZulu-Natal,Mellie 32@gmail.com,@Mellie 3
320909,1/4/2016 12:39,Mon,Jan,4,Weekday,2016,1899-12-31T00:01:12.000Z,Morning,Adult,Boomerang,1899-12-31T02:01:12.000Z,Valentine,Mosser,Male,other,36,Western Cape,Valentine 472@gmail.com,@Valentine 47
325546,1/6/2016 20:03,Wed,Jan,6,Weekday,2016,1899-12-31T00:00:29.000Z,Morning,Youth,SawSee,1899-12-31T02:00:29.000Z,Cody,Slane,Male,black,26,Mpumalanga,Cody 124@abcmail.com,@Cody 12
332788,1/18/2016 21:55,Mon,Jan,18,Weekday,2016,1899-12-31T00:00:15.000Z,Morning,Adult,kykNET,1899-12-31T02:00:15.000Z,Art,Shkreli,Male,None,38,Gauteng,Art 403@mail.com,@Art 40
334955,3/6/2016 12:27,Sun,Mar,6,Weekday,2016,1899-12-31T00:00:05.000Z,Morning,null,SawSee,1899-12-31T02:00:05.000Z,None,None,Not Specified,None,0,None,Luanna 161@yahoo.com,None
341651,1/2/2016 08:04,Sat,Jan,2,Weekday,2016,1899-12-31T00:00:05.000Z,Morning,null,Cartoon Network,1899-12-31T02:00:05.000Z,Haywood,Tatham,Male,white,16,Western Cape,Haywood 92@gmail.com,@Haywood 9
349851,3/26/2016 21:04,Sat,Mar,26,Weekday,2016,1899-12-31T00:01:31.000Z,Morning,null,SawSee,1899-12-31T02:01:31.000Z,None,None,Not Specified,None,0,None,Felipa 391@yahoo.com,None
366496,1/2/2016 15:11,Sat,Jan,2,Weekday,2016,1899-12-31T00:09:18.000Z,Morning,Youth,Trace TV,1899-12-31T02:09:18.000Z,Alissa,Woolard,Female,black,18,Gauteng,Alissa 143@mail.com,@Alissa 14
366659,3/19/2016 17:26,Sat,Mar,19,Weekday,2016,1899-12-31T00:44:56.000Z,Morning,null,Supersport Live Events,1899-12-31T02:44:56.000Z,None,None,Not Specified,None,0,None,Yolonda 164@abcmail.com,None
370331,2/24/2016 10:10,Wed,Feb,24,Weekday,2016,1899-12-31T00:03:40.000Z,Morning,Adult,ICC Cricket World Cup 2011,1899-12-31T02:03:40.000Z,Epifania,Crotty,Female,white,39,Gauteng,Epifania 65@mailxyz.com,@Epifania 6
370637,1/18/2016 13:58,Mon,Jan,18,Weekday,2016,1899-12-31T00:31:06.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:31:06.000Z,Valentine,Martello,Male,coloured,34,Western Cape,Valentine 472@gmail.com,@Valentine 47
371772,1/9/2016 15:38,Sat,Jan,9,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,null,Channel O,1899-12-31T02:00:00.000Z,Nubia,Sytsma,Female,indian_asian,9,Eastern Cape,Nubia 45@mailxyz.com,@Nubia 4
375502,2/18/2016 4:25,Thu,Feb,18,Weekday,2016,1899-12-31T00:00:04.000Z,Morning,Youth,Boomerang,1899-12-31T02:00:04.000Z,Markus,Condie,Male,indian_asian,26,Limpopo,Markus 194@abcmail.com,@Markus 19
375711,1/8/2016 11:27,Fri,Jan,8,Weekday,2016,1899-12-31T00:01:54.000Z,Morning,Youth,Trace TV,1899-12-31T02:01:54.000Z,Dee,Curran,Male,white,23,Gauteng,Dee 215@mailxyz.com,@Dee 21
378123,1/3/2016 08:13,Sun,Jan,3,Weekday,2016,1899-12-31T00:00:49.000Z,Morning,null,Boomerang,1899-12-31T02:00:49.000Z,None,None,Not Specified,None,0,None,Gretta 281@yahoo.com,None
390286,1/4/2016 23:16,Mon,Jan,4,Weekday,2016,1899-12-31T00:00:08.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:08.000Z,Lloyd,Mccown,Male,None,25,KwaZulu-Natal,Lloyd 74@abcmail.com,@Lloyd 7
390361,2/18/2016 0:36,Thu,Feb,18,Weekday,2016,1899-12-31T00:00:42.000Z,Morning,Youth,Channel O,1899-12-31T02:00:42.000Z,Minerva,Marek,Female,coloured,24,Gauteng,Minerva 205@mailxyz.com,@Minerva 20
393552,1/29/2016 19:06,Fri,Jan,29,Weekday,2016,1899-12-31T00:48:46.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:48:46.000Z,Garry,Hoadley,Male,coloured,33,Western Cape,Garry 281@yahoo.com,@Garry 28
394624,3/7/2016 05:21,Mon,Mar,7,Weekday,2016,1899-12-31T00:03:31.000Z,Morning,null,Boomerang,1899-12-31T02:03:31.000Z,Emerson,Pilot,Male,white,13,Mpumalanga,Emerson 241@yahoo.com,@Emerson 24
397995,1/23/2016 22:33,Sat,Jan,23,Weekday,2016,1899-12-31T00:00:25.000Z,Morning,Youth,Vuzu,1899-12-31T02:00:25.000Z,Samuel,Mina,Male,black,25,Gauteng,Samuel 263@mail.com,@Samuel 26
404205,1/9/2016 15:34,Sat,Jan,9,Weekday,2016,1899-12-31T01:04:54.000Z,Morning,Middle_Aged,Supersport Live Events,1899-12-31T03:04:54.000Z,Wilton,Leicht,Male,black,45,KwaZulu-Natal,Wilton 413@mail.com,@Wilton 41
411036,1/6/2016 12:09,Wed,Jan,6,Weekday,2016,1899-12-31T00:00:16.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:16.000Z,Eula,Mccown,Female,white,27,Western Cape,Eula 395@mailxyz.com,@Eula 39
411548,1/3/2016 05:29,Sun,Jan,3,Weekday,2016,1899-12-31T00:00:47.000Z,Morning,null,Cartoon Network,1899-12-31T02:00:47.000Z,Shane,Roquemore,Male,black,15,KwaZulu-Natal,Shane 21@yahoo.com,@Shane 2
412331,1/4/2016 18:31,Mon,Jan,4,Weekday,2016,1899-12-31T00:00:42.000Z,Morning,null,E! Entertainment,1899-12-31T02:00:42.000Z,None,None,Not Specified,None,0,None,Iva 141@yahoo.com,None
422095,3/30/2016 14:24,Wed,Mar,30,Weekday,2016,1899-12-31T00:00:24.000Z,Morning,null,ICC Cricket World Cup 2011,1899-12-31T02:00:24.000Z,None,None,Not Specified,None,0,None,Briana 302@gmail.com,None
426407,1/6/2016 12:03,Wed,Jan,6,Weekday,2016,1899-12-31T00:24:22.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:24:22.000Z,Irving,Jacox,Male,None,27,Western Cape,Irving 52@gmail.com,@Irving 5
427849,1/11/2016 14:03,Mon,Jan,11,Weekday,2016,1899-12-31T00:01:05.000Z,Morning,null,Cartoon Network,1899-12-31T02:01:05.000Z,None,None,Not Specified,None,0,None,Tiffani 171@yahoo.com,None
432435,1/5/2016 20:18,Tue,Jan,5,Weekday,2016,1899-12-31T00:40:14.000Z,Morning,Middle_Aged,Supersport Live Events,1899-12-31T02:40:14.000Z,Cory,Woolard,Male,black,53,KwaZulu-Natal,Cory 101@yahoo.com,@Cory 10
433262,1/21/2016 21:26,Thu,Jan,21,Weekday,2016,1899-12-31T00:01:48.000Z,Morning,Youth,Channel O,1899-12-31T02:01:48.000Z,Carter,Biggers,Male,black,29,Limpopo,Carter 32@gmail.com,@Carter 3
436474,1/8/2016 12:46,Fri,Jan,8,Weekday,2016,1899-12-31T00:04:59.000Z,Morning,Adult,Africa Magic,1899-12-31T02:04:59.000Z,Lillie,Langenfeld,Female,black,42,Gauteng,Lillie 114@abcmail.com,@Lillie 11
440632,1/25/2016 16:15,Mon,Jan,25,Weekday,2016,1899-12-31T00:02:02.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:02:02.000Z,Gretta,Mosser,Female,coloured,32,Western Cape,Gretta 334@abcmail.com,@Gretta 33
443916,1/15/2016 3:37,Fri,Jan,15,Weekday,2016,1899-12-31T00:03:13.000Z,Morning,Adult,SawSee,1899-12-31T02:03:13.000Z,Bess,Jacox,Female,white,39,Gauteng,Bess 61@yahoo.com,@Bess 6
447555,1/9/2016 09:25,Sat,Jan,9,Weekday,2016,1899-12-31T00:13:18.000Z,Morning,Adult,Africa Magic,1899-12-31T02:13:18.000Z,Cory,Singer,Male,black,38,Mpumalanga,Cory 103@mail.com,@Cory 10
453480,3/28/2016 8:48,Mon,Mar,28,Weekday,2016,1899-12-31T00:00:44.000Z,Morning,null,Africa Magic,1899-12-31T02:00:44.000Z,None,None,Not Specified,None,0,None,Shandra 473@mail.com,None
457259,1/12/2016 08:11,Tue,Jan,12,Weekday,2016,1899-12-31T00:28:48.000Z,Morning,null,Channel O,1899-12-31T02:28:48.000Z,None,None,Not Specified,None,0,None,Malika 264@abcmail.com,None
460303,1/22/2016 16:30,Fri,Jan,22,Weekday,2016,1899-12-31T00:01:15.000Z,Morning,null,Cartoon Network,1899-12-31T02:01:15.000Z,None,None,Not Specified,None,0,None,Williemae 111@yahoo.com,None
469412,1/8/2016 16:18,Fri,Jan,8,Weekday,2016,1899-12-31T00:02:22.000Z,Morning,Middle_Aged,Supersport Live Events,1899-12-31T02:02:22.000Z,Stacy,Sieren,Male,None,46,Western Cape,Stacy 272@gmail.com,@Stacy 27
469821,1/10/2016 12:43,Sun,Jan,10,Weekday,2016,1899-12-31T00:03:30.000Z,Morning,Adult,Channel O,1899-12-31T02:03:30.000Z,Cory,Arrieta,Male,black,36,Gauteng,Cory 105@mailxyz.com,@Cory 10
474745,1/20/2016 13:44,Wed,Jan,20,Weekday,2016,1899-12-31T00:14:09.000Z,Morning,Youth,Channel O,1899-12-31T02:14:09.000Z,Garry,Shkreli,Male,black,18,Limpopo,Garry 284@abcmail.com,@Garry 28
478172,1/10/2016 10:53,Sun,Jan,10,Weekday,2016,1899-12-31T00:03:03.000Z,Morning,Youth,Boomerang,1899-12-31T02:03:03.000Z,Loyd,Mcculloch,Male,white,26,North West,Loyd 492@gmail.com,@Loyd 49
480591,3/26/2016 5:17,Sat,Mar,26,Weekday,2016,1899-12-31T00:08:04.000Z,Morning,null,Supersport Live Events,1899-12-31T02:08:04.000Z,None,None,Not Specified,None,0,None,Briana 271@yahoo.com,None
481770,1/14/2016 5:01,Thu,Jan,14,Weekday,2016,1899-12-31T00:16:12.000Z,Morning,Youth,Trace TV,1899-12-31T02:16:12.000Z,Filiberto,Hoadley,Male,indian_asian,28,KwaZulu-Natal,Filiberto 42@gmail.com,@Filiberto 4
483783,3/30/2016 5:16,Wed,Mar,30,Weekday,2016,1899-12-31T00:01:00.000Z,Morning,null,Trace TV,1899-12-31T02:01:00.000Z,None,None,Not Specified,None,0,None,Luanna 12@gmail.com,None
488096,1/24/2016 12:16,Sun,Jan,24,Weekday,2016,1899-12-31T00:03:42.000Z,Morning,Middle_Aged,Channel O,1899-12-31T02:03:42.000Z,Stacy,Paradis,Male,black,51,Gauteng,Stacy 273@mail.com,@Stacy 27
489828,3/15/2016 10:25,Tue,Mar,15,Weekday,2016,1899-12-31T00:06:30.000Z,Morning,null,ICC Cricket World Cup 2011,1899-12-31T02:06:30.000Z,None,None,Not Specified,None,0,None,Luanna 393@mail.com,None
491723,2/18/2016 20:48,Thu,Feb,18,Weekday,2016,1899-12-31T02:19:32.000Z,Morning,Middle_Aged,CNN,1899-12-31T04:19:32.000Z,Lloyd,Mccollum,Male,coloured,51,Western Cape,Lloyd 73@mail.com,@Lloyd 7
491753,1/5/2016 14:41,Tue,Jan,5,Weekday,2016,1899-12-31T01:20:38.000Z,Morning,Middle_Aged,Supersport Live Events,1899-12-31T03:20:38.000Z,Desirae,Luthy,Female,white,50,KwaZulu-Natal,Desirae 471@yahoo.com,@Desirae 47
492769,1/14/2016 17:03,Thu,Jan,14,Weekday,2016,1899-12-31T00:01:33.000Z,Morning,Youth,Channel O,1899-12-31T02:01:33.000Z,Loyd,Wigfall,Male,black,25,Gauteng,Loyd 491@yahoo.com,@Loyd 49
492897,1/18/2016 23:01,Mon,Jan,18,Weekday,2016,1899-12-31T00:02:18.000Z,Morning,Youth,Trace TV,1899-12-31T02:02:18.000Z,Samuel,Sytsma,Male,coloured,23,Mpumalanga,Samuel 265@mailxyz.com,@Samuel 26
496120,3/4/2016 18:38,Fri,Mar,4,Weekday,2016,1899-12-31T00:00:05.000Z,Morning,Youth,SawSee,1899-12-31T02:00:05.000Z,Hollis,Crotty,Male,black,27,Free State,Hollis 385@mailxyz.com,@Hollis 38
499367,1/6/2016 16:39,Wed,Jan,6,Weekday,2016,1899-12-31T00:01:18.000Z,Morning,Youth,Trace TV,1899-12-31T02:01:18.000Z,Brendan,Mosser,Male,black,32,Western Cape,Brendan 454@abcmail.com,@Brendan 45
507286,1/3/2016 15:00,Sun,Jan,3,Weekday,2016,1899-12-31T00:49:11.000Z,Morning,null,Boomerang,1899-12-31T02:49:11.000Z,Yolonda,Pascarella,Female,None,11,Eastern Cape,Yolonda 324@abcmail.com,@Yolonda 32
511233,1/9/2016 20:56,Sat,Jan,9,Weekday,2016,1899-12-31T00:47:42.000Z,Morning,null,SuperSport Blitz,1899-12-31T02:47:42.000Z,None,None,Not Specified,None,0,None,Minerva 215@mailxyz.com,None
512519,1/10/2016 20:03,Sun,Jan,10,Weekday,2016,1899-12-31T00:00:25.000Z,Morning,Middle_Aged,Africa Magic,1899-12-31T02:00:25.000Z,Haywood,Crotty,Male,black,54,Gauteng,Haywood 92@gmail.com,@Haywood 9
517144,1/21/2016 12:31,Thu,Jan,21,Weekday,2016,1899-12-31T00:00:17.000Z,Morning,Youth,SawSee,1899-12-31T02:00:17.000Z,Cody,Mastrangelo,Male,black,29,Mpumalanga,Cody 121@yahoo.com,@Cody 12
519784,1/18/2016 19:34,Mon,Jan,18,Weekday,2016,1899-12-31T00:05:12.000Z,Morning,null,Supersport Live Events,1899-12-31T02:05:12.000Z,None,None,Not Specified,None,0,None,Torrie 433@mail.com,None
520552,1/10/2016 19:23,Sun,Jan,10,Weekday,2016,1899-12-31T00:36:21.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:36:21.000Z,Shelley,Reisinger,Female,black,33,Eastern Cape,Shelley 304@abcmail.com,@Shelley 30
521247,1/8/2016 12:25,Fri,Jan,8,Weekday,2016,1899-12-31T00:04:48.000Z,Morning,Youth,Channel O,1899-12-31T02:04:48.000Z,Hollis,Marek,Male,black,21,Mpumalanga,Hollis 384@abcmail.com,@Hollis 38
522890,1/7/2016 18:35,Thu,Jan,7,Weekday,2016,1899-12-31T00:00:28.000Z,Morning,null,E! Entertainment,1899-12-31T02:00:28.000Z,None,None,Not Specified,None,0,None,Briana 491@yahoo.com,None
530287,1/18/2016 13:42,Mon,Jan,18,Weekday,2016,1899-12-31T00:00:50.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:00:50.000Z,Brendan,Langenfeld,Male,indian_asian,33,Mpumalanga,Brendan 452@gmail.com,@Brendan 45
530321,1/26/2016 6:47,Tue,Jan,26,Weekday,2016,1899-12-31T00:00:42.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:00:42.000Z,Tiffani,Pilot,Female,black,33,Limpopo,Tiffani 383@mail.com,@Tiffani 38
530495,1/9/2016 17:20,Sat,Jan,9,Weekday,2016,1899-12-31T00:00:17.000Z,Morning,Youth,SawSee,1899-12-31T02:00:17.000Z,Nubia,Sytsma,Female,black,30,Gauteng,Nubia 405@mailxyz.com,@Nubia 40
531053,1/11/2016 07:09,Mon,Jan,11,Weekday,2016,1899-12-31T00:02:17.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:02:17.000Z,Hollis,Marek,Male,coloured,18,Western Cape,Hollis 385@mailxyz.com,@Hollis 38
533013,1/11/2016 15:52,Mon,Jan,11,Weekday,2016,1899-12-31T00:00:30.000Z,Morning,Senior,Supersport Live Events,1899-12-31T02:00:30.000Z,Lloyd,Pilot,Male,coloured,56,Eastern Cape,Lloyd 72@gmail.com,@Lloyd 7
534080,1/7/2016 09:51,Thu,Jan,7,Weekday,2016,1899-12-31T00:02:36.000Z,Morning,Youth,Trace TV,1899-12-31T02:02:36.000Z,Shane,Luthy,Male,white,23,Eastern Cape,Shane 21@yahoo.com,@Shane 2
536151,1/11/2016 14:15,Mon,Jan,11,Weekday,2016,1899-12-31T00:00:54.000Z,Morning,Adult,Cartoon Network,1899-12-31T02:00:54.000Z,Lillian,Borelli,Female,white,42,Western Cape,Lillian 233@mail.com,@Lillian 23
539176,1/19/2016 19:26,Tue,Jan,19,Weekday,2016,1899-12-31T00:05:00.000Z,Morning,Middle_Aged,CNN,1899-12-31T02:05:00.000Z,Brendan,Sieren,Male,None,49,Western Cape,Brendan 454@abcmail.com,@Brendan 45
542553,1/12/2016 07:53,Tue,Jan,12,Weekday,2016,1899-12-31T00:00:55.000Z,Morning,Middle_Aged,Cartoon Network,1899-12-31T02:00:55.000Z,Jared,Marek,Male,coloured,47,Western Cape,Jared 503@mail.com,@Jared 50
543441,1/5/2016 08:49,Tue,Jan,5,Weekday,2016,1899-12-31T00:03:50.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:03:50.000Z,Stephen,Zweifel,Male,white,25,Gauteng,Stephen 155@mailxyz.com,@Stephen 15
543495,1/22/2016 8:29,Fri,Jan,22,Weekday,2016,1899-12-31T00:01:09.000Z,Morning,Youth,Channel O,1899-12-31T02:01:09.000Z,Loyd,Langenfeld,Male,white,24,Gauteng,Loyd 495@mailxyz.com,@Loyd 49
549030,1/2/2016 08:46,Sat,Jan,2,Weekday,2016,1899-12-31T00:06:18.000Z,Morning,Adult,E! Entertainment,1899-12-31T02:06:18.000Z,Valentine,Curran,Male,None,42,Western Cape,Valentine 475@mailxyz.com,@Valentine 47
549032,1/12/2016 21:33,Tue,Jan,12,Weekday,2016,1899-12-31T00:10:15.000Z,Morning,Adult,Boomerang,1899-12-31T02:10:15.000Z,Stephen,Borelli,Male,black,42,Gauteng,Stephen 155@mailxyz.com,@Stephen 15
549789,1/22/2016 14:32,Fri,Jan,22,Weekday,2016,1899-12-31T00:10:03.000Z,Morning,Youth,Channel O,1899-12-31T02:10:03.000Z,Dion,Zweifel,Male,black,25,Gauteng,Dion 334@abcmail.com,@Dion 33
549843,1/6/2016 06:00,Wed,Jan,6,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Youth,Boomerang,1899-12-31T02:00:00.000Z,Shandra,Mccollum,Female,black,24,North West,Shandra 262@gmail.com,@Shandra 26
549969,3/24/2016 8:43,Thu,Mar,24,Weekday,2016,1899-12-31T00:00:50.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:50.000Z,Stacy,Pool,Male,indian_asian,21,Mpumalanga,Stacy 272@gmail.com,@Stacy 27
551249,2/24/2016 10:21,Wed,Feb,24,Weekday,2016,1899-12-31T00:03:50.000Z,Morning,null,ICC Cricket World Cup 2011,1899-12-31T02:03:50.000Z,None,None,Not Specified,None,0,None,Malika 495@mailxyz.com,None
552589,1/16/2016 5:33,Sat,Jan,16,Weekday,2016,1899-12-31T00:00:32.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:00:32.000Z,Markus,Curran,Male,None,32,Gauteng,Markus 195@mailxyz.com,@Markus 19
555618,1/16/2016 18:29,Sat,Jan,16,Weekday,2016,1899-12-31T00:01:15.000Z,Morning,Middle_Aged,Boomerang,1899-12-31T02:01:15.000Z,Kip,Mccollum,Male,coloured,47,Eastern Cape,Kip 145@mailxyz.com,@Kip 14
559277,1/1/2016 13:04,Fri,Jan,1,Weekday,2016,1899-12-31T00:01:36.000Z,Morning,Youth,E! Entertainment,1899-12-31T02:01:36.000Z,Wilton,Creager,Male,None,26,Western Cape,Wilton 413@mail.com,@Wilton 41
568131,1/7/2016 13:35,Thu,Jan,7,Weekday,2016,1899-12-31T00:05:25.000Z,Morning,Youth,Africa Magic,1899-12-31T02:05:25.000Z,Art,Crotty,Male,black,34,Gauteng,Art 401@yahoo.com,@Art 40
573660,3/31/2016 11:31,Thu,Mar,31,Weekday,2016,1899-12-31T00:04:12.000Z,Morning,null,CNN,1899-12-31T02:04:12.000Z,None,None,Not Specified,None,0,None,Earline 61@yahoo.com,None
575079,1/1/2016 18:11,Fri,Jan,1,Weekday,2016,1899-12-31T00:01:44.000Z,Morning,Adult,Africa Magic,1899-12-31T02:01:44.000Z,Samuel,Holt,Male,black,43,KwaZulu-Natal,Samuel 265@mailxyz.com,@Samuel 26
575863,1/1/2016 13:12,Fri,Jan,1,Weekday,2016,1899-12-31T00:01:55.000Z,Morning,Youth,DStv Events 1,1899-12-31T02:01:55.000Z,Carter,Arrieta,Male,white,26,Mpumalanga,Carter 33@mail.com,@Carter 3
575881,1/9/2016 13:38,Sat,Jan,9,Weekday,2016,1899-12-31T00:01:32.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:01:32.000Z,Hugh,Shkreli,Male,coloured,26,Western Cape,Hugh12@gmail.com,@Hugh1
576231,1/3/2016 21:27,Sun,Jan,3,Weekday,2016,1899-12-31T00:01:12.000Z,Morning,null,Trace TV,1899-12-31T02:01:12.000Z,Emerson,Paradis,Male,black,17,KwaZulu-Natal,Emerson 243@mail.com,@Emerson 24
578540,1/23/2016 12:06,Sat,Jan,23,Weekday,2016,1899-12-31T00:00:03.000Z,Morning,Middle_Aged,CNN,1899-12-31T02:00:03.000Z,Samuel,Borelli,Male,black,51,Eastern Cape,Samuel 263@mail.com,@Samuel 26
580854,3/27/2016 16:59,Sun,Mar,27,Weekday,2016,1899-12-31T01:04:58.000Z,Morning,null,Cartoon Network,1899-12-31T03:04:58.000Z,None,None,Not Specified,None,0,None,Seema 355@mailxyz.com,None
581681,1/2/2016 12:57,Sat,Jan,2,Weekday,2016,1899-12-31T00:08:42.000Z,Morning,Middle_Aged,Trace TV,1899-12-31T02:08:42.000Z,Randy,Vital,Male,white,48,Gauteng,Randy 394@abcmail.com,@Randy 39
582217,1/1/2016 21:04,Fri,Jan,1,Weekday,2016,1899-12-31T00:00:27.000Z,Morning,Youth,Channel O,1899-12-31T02:00:27.000Z,Robby,Holt,Male,black,34,Mpumalanga,Robby 164@abcmail.com,@Robby 16
582393,1/1/2016 14:57,Fri,Jan,1,Weekday,2016,1899-12-31T00:00:15.000Z,Morning,Youth,Trace TV,1899-12-31T02:00:15.000Z,Lloyd,Mcclaine,Male,indian_asian,30,KwaZulu-Natal,Lloyd 73@mail.com,@Lloyd 7
582516,1/2/2016 14:26,Sat,Jan,2,Weekday,2016,1899-12-31T00:02:51.000Z,Morning,Youth,CNN,1899-12-31T02:02:51.000Z,Cody,Nicholls,Male,black,28,Gauteng,Cody 125@mailxyz.com,@Cody 12
